                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    532,                0.44651,                0.50403,                 0.8237,                0.89374,                      1,                  0.995,                0.80041,                0.78583,                0.46907,                0.89662,             0.00048496,             0.00048496,             0.00048496
                    533,                0.45464,                0.52152,                0.80599,                0.89374,                      1,                  0.995,                0.80041,                0.78583,                0.46907,                0.89662,             0.00048477,             0.00048477,             0.00048477
                    534,                0.49416,                0.55372,                0.83194,                0.91557,                      1,                  0.995,                 0.8057,                0.73328,                0.45472,                0.88996,             0.00048458,             0.00048458,             0.00048458
                    535,                0.46765,                0.54112,                0.80806,                0.91557,                      1,                  0.995,                 0.8057,                0.73328,                0.45472,                0.88996,             0.00048438,             0.00048438,             0.00048438
                    536,                 0.4411,                0.49523,                0.83717,                0.93961,                      1,                  0.995,                0.81777,                0.67449,                0.43349,                0.88175,             0.00048419,             0.00048419,             0.00048419
                    537,                0.43231,                0.56165,                0.81888,                0.93961,                      1,                  0.995,                0.81777,                0.67449,                0.43349,                0.88175,             0.00048399,             0.00048399,             0.00048399
                    538,                0.54379,                0.55533,                 0.8232,                0.94338,                      1,                  0.995,                0.82863,                0.66012,                0.42643,                0.88612,              0.0004838,              0.0004838,              0.0004838
                    539,                0.47014,                0.49546,                0.84128,                0.94338,                      1,                  0.995,                0.82863,                0.66012,                0.42643,                0.88612,             0.00048361,             0.00048361,             0.00048361
                    540,                0.48095,                0.51244,                0.83871,                0.94758,                      1,                  0.995,                0.83619,                0.69143,                0.42099,                0.88962,             0.00048341,             0.00048341,             0.00048341
                    541,                0.45403,                0.48992,                0.81343,                0.94758,                      1,                  0.995,                0.83619,                0.69143,                0.42099,                0.88962,             0.00048322,             0.00048322,             0.00048322
                    542,                0.47273,                0.52016,                   0.82,                0.94448,                      1,                  0.995,                0.84637,                0.70555,                0.41574,                0.89915,             0.00048302,             0.00048302,             0.00048302
                    543,                0.47781,                0.52622,                0.83048,                0.94448,                      1,                  0.995,                0.84637,                0.70555,                0.41574,                0.89915,             0.00048283,             0.00048283,             0.00048283
                    544,                0.47033,                0.53614,                  0.823,                0.93915,                      1,                  0.995,                0.84734,                0.67746,                0.41937,                0.89446,             0.00048264,             0.00048264,             0.00048264
                    545,                0.45359,                0.52477,                 0.8213,                0.93915,                      1,                  0.995,                0.84734,                0.67746,                0.41937,                0.89446,             0.00048244,             0.00048244,             0.00048244
                    546,                0.50936,                0.53975,                0.84124,                0.94007,                      1,                  0.995,                0.83329,                0.65007,                0.41364,                0.88084,             0.00048225,             0.00048225,             0.00048225
                    547,                0.46836,                0.53458,                0.82013,                0.94007,                      1,                  0.995,                0.83329,                0.65007,                0.41364,                0.88084,             0.00048205,             0.00048205,             0.00048205
                    548,                0.48627,                0.52053,                0.83484,                0.95092,                      1,                  0.995,                0.82001,                0.67345,                0.43055,                0.88582,             0.00048186,             0.00048186,             0.00048186
                    549,                0.49922,                0.54271,                0.84133,                0.95092,                      1,                  0.995,                0.82001,                0.67345,                0.43055,                0.88582,             0.00048167,             0.00048167,             0.00048167
                    550,                 0.5512,                0.55288,                0.83133,                 0.9432,                      1,                  0.995,                0.82748,                0.67761,                0.44465,                0.88118,             0.00048147,             0.00048147,             0.00048147
                    551,                0.48043,                0.50941,                 0.8463,                 0.9432,                      1,                  0.995,                0.82748,                0.67761,                0.44465,                0.88118,             0.00048128,             0.00048128,             0.00048128
                    552,                0.47551,                0.51016,                0.82053,                0.92913,                      1,                  0.995,                0.83199,                0.67443,                 0.4349,                0.88137,             0.00048108,             0.00048108,             0.00048108
                    553,                0.49056,                0.53656,                0.84593,                0.92913,                      1,                  0.995,                0.83199,                0.67443,                 0.4349,                0.88137,             0.00048089,             0.00048089,             0.00048089
                    554,                0.44963,                0.48761,                0.82483,                0.90677,                      1,                  0.995,                0.82476,                0.67825,                0.42356,                0.88225,              0.0004807,              0.0004807,              0.0004807
                    555,                0.45392,                0.50247,                0.82715,                0.90677,                      1,                  0.995,                0.82476,                0.67825,                0.42356,                0.88225,              0.0004805,              0.0004805,              0.0004805
                    556,                 0.4546,                0.49614,                0.82471,                0.88115,                      1,                  0.995,                0.79952,                0.67869,                0.41945,                 0.8805,             0.00048031,             0.00048031,             0.00048031
                    557,                0.48557,                0.51686,                0.83928,                0.88115,                      1,                  0.995,                0.79952,                0.67869,                0.41945,                 0.8805,             0.00048011,             0.00048011,             0.00048011
                    558,                0.48948,                0.50492,                0.81344,                0.86404,                      1,                  0.995,                0.81641,                0.69244,                0.43858,                  0.882,             0.00047992,             0.00047992,             0.00047992
                    559,                0.50674,                 0.5583,                0.81215,                0.86404,                      1,                  0.995,                0.81641,                0.69244,                0.43858,                  0.882,             0.00047973,             0.00047973,             0.00047973
                    560,                0.46553,                0.50769,                0.80833,                0.87555,                      1,                  0.995,                 0.8039,                0.70884,                 0.4576,                0.89432,             0.00047953,             0.00047953,             0.00047953
                    561,                0.50842,                0.52477,                0.82336,                0.87555,                      1,                  0.995,                 0.8039,                0.70884,                 0.4576,                0.89432,             0.00047934,             0.00047934,             0.00047934
                    562,                0.45919,                0.52149,                0.79615,                0.85725,                      1,                  0.995,                0.81999,                0.70519,                0.46398,                0.89687,             0.00047914,             0.00047914,             0.00047914
                    563,                0.48081,                0.50464,                0.82225,                0.85725,                      1,                  0.995,                0.81999,                0.70519,                0.46398,                0.89687,             0.00047895,             0.00047895,             0.00047895
                    564,                0.52582,                0.52011,                0.85696,                0.85664,                      1,                  0.995,                0.85702,                0.66341,                0.44688,                0.88386,             0.00047876,             0.00047876,             0.00047876
                    565,                0.49098,                0.51905,                0.82779,                0.85664,                      1,                  0.995,                0.85702,                0.66341,                0.44688,                0.88386,             0.00047856,             0.00047856,             0.00047856
                    566,                 0.5049,                0.55117,                0.84143,                0.87046,                      1,                  0.995,                0.82645,                0.66364,                0.44313,                 0.8771,             0.00047837,             0.00047837,             0.00047837
                    567,                0.49077,                0.55726,                0.84641,                0.87046,                      1,                  0.995,                0.82645,                0.66364,                0.44313,                 0.8771,             0.00047817,             0.00047817,             0.00047817
                    568,                0.51112,                0.49805,                0.83237,                0.88442,                      1,                  0.995,                 0.8212,                  0.675,                0.44973,                0.87905,             0.00047798,             0.00047798,             0.00047798
                    569,                 0.4429,                0.49935,                0.83282,                0.88442,                      1,                  0.995,                 0.8212,                  0.675,                0.44973,                0.87905,             0.00047779,             0.00047779,             0.00047779
                    570,                0.48779,                0.52215,                0.80877,                0.90739,                      1,                  0.995,                0.82489,                0.69136,                0.44033,                0.88216,             0.00047759,             0.00047759,             0.00047759
                    571,                0.45027,                0.50616,                0.83925,                0.90739,                      1,                  0.995,                0.82489,                0.69136,                0.44033,                0.88216,              0.0004774,              0.0004774,              0.0004774
                    572,                0.48803,                0.52822,                0.81821,                0.93196,                      1,                  0.995,                0.83191,                0.72836,                0.44668,                0.89315,              0.0004772,              0.0004772,              0.0004772
                    573,                0.46131,                0.49631,                0.82772,                0.93196,                      1,                  0.995,                0.83191,                0.72836,                0.44668,                0.89315,             0.00047701,             0.00047701,             0.00047701
                    574,                0.46357,                0.52027,                0.84374,                0.92929,                      1,                  0.995,                0.81404,                0.76444,                0.44522,                0.90303,             0.00047682,             0.00047682,             0.00047682
                    575,                 0.5149,                0.52686,                0.82347,                0.92929,                      1,                  0.995,                0.81404,                0.76444,                0.44522,                0.90303,             0.00047662,             0.00047662,             0.00047662
                    576,                0.46348,                 0.5087,                0.83767,                0.90423,                      1,                  0.995,                0.81315,                0.74001,                0.46551,                0.89309,             0.00047643,             0.00047643,             0.00047643
                    577,                0.51865,                0.58461,                0.84644,                0.90423,                      1,                  0.995,                0.81315,                0.74001,                0.46551,                0.89309,             0.00047623,             0.00047623,             0.00047623
                    578,                0.46595,                0.46984,                 0.8031,                0.93315,                      1,                  0.995,                0.82051,                0.71533,                0.47552,                0.88168,             0.00047604,             0.00047604,             0.00047604
                    579,                0.47741,                0.51947,                0.83574,                0.93315,                      1,                  0.995,                0.82051,                0.71533,                0.47552,                0.88168,             0.00047584,             0.00047584,             0.00047584
                    580,                0.44807,                0.48997,                0.81627,                0.94597,                      1,                  0.995,                0.83166,                0.68478,                0.45771,                0.87936,             0.00047565,             0.00047565,             0.00047565
                    581,                0.46022,                0.50838,                 0.8151,                0.94597,                      1,                  0.995,                0.83166,                0.68478,                0.45771,                0.87936,             0.00047546,             0.00047546,             0.00047546
                    582,                0.47898,                0.48833,                0.80978,                0.95827,                      1,                  0.995,                0.83456,                0.67901,                0.44929,                0.87969,             0.00047526,             0.00047526,             0.00047526
                    583,                 0.5011,                0.54554,                0.82637,                0.95827,                      1,                  0.995,                0.83456,                0.67901,                0.44929,                0.87969,             0.00047507,             0.00047507,             0.00047507
                    584,                0.45092,                0.49667,                0.81865,                 0.9626,                      1,                  0.995,                0.81198,                0.68733,                0.47043,                0.88441,             0.00047487,             0.00047487,             0.00047487
                    585,                0.46987,                0.53077,                0.83336,                 0.9626,                      1,                  0.995,                0.81198,                0.68733,                0.47043,                0.88441,             0.00047468,             0.00047468,             0.00047468
                    586,                0.50628,                0.54701,                0.85567,                0.95651,                      1,                  0.995,                0.82489,                0.70062,                0.48483,                0.88201,             0.00047449,             0.00047449,             0.00047449
                    587,                 0.4917,                 0.5285,                0.82153,                0.95651,                      1,                  0.995,                0.82489,                0.70062,                0.48483,                0.88201,             0.00047429,             0.00047429,             0.00047429
                    588,                0.49128,                0.52791,                 0.8133,                0.95145,                      1,                  0.995,                0.82557,                0.70328,                0.47922,                0.88379,              0.0004741,              0.0004741,              0.0004741
                    589,                0.53604,                0.51804,                0.86624,                0.95145,                      1,                  0.995,                0.82557,                0.70328,                0.47922,                0.88379,              0.0004739,              0.0004739,              0.0004739
                    590,                0.49099,                0.53159,                0.83017,                 0.9349,                      1,                  0.995,                0.83655,                0.67229,                0.45041,                 0.8838,             0.00047371,             0.00047371,             0.00047371
                    591,                0.46324,                0.51275,                0.81613,                 0.9349,                      1,                  0.995,                0.83655,                0.67229,                0.45041,                 0.8838,             0.00047352,             0.00047352,             0.00047352
                    592,                0.45797,                0.51554,                0.82838,                0.93651,                      1,                  0.995,                0.83683,                0.65202,                0.41861,                0.88517,             0.00047332,             0.00047332,             0.00047332
                    593,                0.43709,                0.47509,                0.82313,                0.93651,                      1,                  0.995,                0.83683,                0.65202,                0.41861,                0.88517,             0.00047313,             0.00047313,             0.00047313
                    594,                0.44592,                0.47441,                0.83506,                0.94023,                      1,                  0.995,                0.83736,                0.64199,                0.42292,                0.88153,             0.00047293,             0.00047293,             0.00047293
                    595,                0.50328,                0.52477,                0.84165,                0.94023,                      1,                  0.995,                0.83736,                0.64199,                0.42292,                0.88153,             0.00047274,             0.00047274,             0.00047274
                    596,                0.48129,                 0.5347,                 0.8365,                0.95143,                      1,                  0.995,                0.83403,                0.63811,                0.43225,                0.87628,             0.00047255,             0.00047255,             0.00047255
                    597,                0.45475,                 0.4905,                0.81775,                0.95143,                      1,                  0.995,                0.83403,                0.63811,                0.43225,                0.87628,             0.00047235,             0.00047235,             0.00047235
                    598,                0.42857,                0.47062,                 0.8264,                0.96123,                      1,                  0.995,                0.83128,                0.64715,                0.42166,                0.87616,             0.00047216,             0.00047216,             0.00047216
                    599,                0.45911,                 0.5269,                0.84973,                0.96123,                      1,                  0.995,                0.83128,                0.64715,                0.42166,                0.87616,             0.00047196,             0.00047196,             0.00047196
                    600,                0.46199,                0.51053,                0.82743,                0.96322,                      1,                  0.995,                 0.8708,                0.63973,                0.41401,                0.87471,             0.00047177,             0.00047177,             0.00047177
                    601,                0.43493,                0.52688,                0.81876,                0.96322,                      1,                  0.995,                 0.8708,                0.63973,                0.41401,                0.87471,             0.00047158,             0.00047158,             0.00047158
                    602,                0.44733,                0.50799,                0.82914,                0.95793,                      1,                  0.995,                0.85644,                0.65875,                 0.4223,                0.87861,             0.00047138,             0.00047138,             0.00047138
                    603,                0.46026,                0.50381,                0.80626,                0.95793,                      1,                  0.995,                0.85644,                0.65875,                 0.4223,                0.87861,             0.00047119,             0.00047119,             0.00047119
                    604,                 0.4638,                0.49271,                 0.8299,                0.94891,                      1,                  0.995,                0.82372,                0.74095,                0.43986,                0.88486,             0.00047099,             0.00047099,             0.00047099
                    605,                0.47325,                 0.5014,                0.81944,                0.94891,                      1,                  0.995,                0.82372,                0.74095,                0.43986,                0.88486,              0.0004708,              0.0004708,              0.0004708
                    606,                0.48869,                0.56662,                0.83451,                0.94947,                      1,                  0.995,                0.81446,                0.77756,                0.45046,                0.88986,             0.00047061,             0.00047061,             0.00047061
                    607,                0.44014,                0.48146,                0.83577,                0.94947,                      1,                  0.995,                0.81446,                0.77756,                0.45046,                0.88986,             0.00047041,             0.00047041,             0.00047041
                    608,                0.49641,                0.49955,                0.81401,                0.95341,                0.99172,                  0.995,                0.82217,                0.71886,                0.44122,                0.88606,             0.00047022,             0.00047022,             0.00047022
                    609,                 0.4413,                 0.4953,                0.81531,                0.95341,                0.99172,                  0.995,                0.82217,                0.71886,                0.44122,                0.88606,             0.00047002,             0.00047002,             0.00047002
                    610,                0.46984,                 0.4919,                0.82275,                0.93621,                 0.9934,                  0.995,                 0.8217,                0.67182,                0.43249,                0.88065,             0.00046983,             0.00046983,             0.00046983
                    611,                0.45679,                0.48632,                0.80236,                0.93621,                 0.9934,                  0.995,                 0.8217,                0.67182,                0.43249,                0.88065,             0.00046964,             0.00046964,             0.00046964
                    612,                0.44648,                0.48103,                0.82043,                0.90234,                      1,                  0.995,                0.81904,                0.65276,                0.41602,                0.87421,             0.00046944,             0.00046944,             0.00046944
                    613,                0.44733,                0.50367,                0.81698,                0.90234,                      1,                  0.995,                0.81904,                0.65276,                0.41602,                0.87421,             0.00046925,             0.00046925,             0.00046925
                    614,                0.49936,                0.50027,                0.83405,                0.87139,                      1,                  0.995,                 0.8199,                0.65103,                0.42229,                0.87603,             0.00046905,             0.00046905,             0.00046905
                    615,                0.49598,                 0.4816,                0.83264,                0.87139,                      1,                  0.995,                 0.8199,                0.65103,                0.42229,                0.87603,             0.00046886,             0.00046886,             0.00046886
                    616,                 0.4448,                 0.5096,                0.82821,                0.81378,                      1,                  0.995,                0.81916,                0.67757,                0.41342,                0.88523,             0.00046867,             0.00046867,             0.00046867
                    617,                0.48981,                0.48654,                0.83593,                0.81378,                      1,                  0.995,                0.81916,                0.67757,                0.41342,                0.88523,             0.00046847,             0.00046847,             0.00046847
                    618,                0.46383,                0.50343,                0.82021,                0.79847,                      1,                  0.995,                0.83816,                0.66393,                0.40652,                0.88818,             0.00046828,             0.00046828,             0.00046828
                    619,                0.46903,                0.49469,                0.83869,                0.79847,                      1,                  0.995,                0.83816,                0.66393,                0.40652,                0.88818,             0.00046808,             0.00046808,             0.00046808
                    620,                0.45472,                0.53955,                0.83955,                0.81811,                      1,                  0.995,                0.83826,                 0.6443,                0.41694,                0.88258,             0.00046789,             0.00046789,             0.00046789
                    621,                0.49578,                0.53333,                0.85201,                0.81811,                      1,                  0.995,                0.83826,                 0.6443,                0.41694,                0.88258,              0.0004677,              0.0004677,              0.0004677
                    622,                0.42896,                0.46814,                0.81472,                0.85902,                      1,                  0.995,                0.84494,                0.66515,                 0.4182,                0.87876,              0.0004675,              0.0004675,              0.0004675
                    623,                 0.4843,                0.51607,                0.84932,                0.85902,                      1,                  0.995,                0.84494,                0.66515,                 0.4182,                0.87876,             0.00046731,             0.00046731,             0.00046731
                    624,                0.43796,                0.45123,                0.81995,                 0.8785,                      1,                  0.995,                 0.8164,                0.71008,                0.42699,                0.88116,             0.00046711,             0.00046711,             0.00046711
                    625,                0.49482,                0.48035,                0.84583,                 0.8785,                      1,                  0.995,                 0.8164,                0.71008,                0.42699,                0.88116,             0.00046692,             0.00046692,             0.00046692
                    626,                 0.4228,                0.48971,                0.80411,                 0.9015,                      1,                  0.995,                0.82917,                0.67233,                0.42608,                0.87991,             0.00046672,             0.00046672,             0.00046672
                    627,                0.42771,                0.49483,                0.82754,                 0.9015,                      1,                  0.995,                0.82917,                0.67233,                0.42608,                0.87991,             0.00046653,             0.00046653,             0.00046653
                    628,                0.40048,                0.45982,                0.82464,                0.89621,                      1,                  0.995,                0.84588,                 0.6586,                0.45211,                0.88074,             0.00046634,             0.00046634,             0.00046634
                    629,                0.47544,                0.53738,                 0.8362,                0.89621,                      1,                  0.995,                0.84588,                 0.6586,                0.45211,                0.88074,             0.00046614,             0.00046614,             0.00046614
                    630,                 0.4587,                0.51058,                0.83669,                0.91981,                      1,                  0.995,                0.83539,                0.69617,                0.45346,                0.87908,             0.00046595,             0.00046595,             0.00046595
                    631,                0.41871,                0.46847,                0.78504,                0.91981,                      1,                  0.995,                0.83539,                0.69617,                0.45346,                0.87908,             0.00046575,             0.00046575,             0.00046575
                    632,                0.41592,                0.45314,                0.83281,                 0.9095,                      1,                  0.995,                0.83183,                 0.6943,                0.43302,                0.87357,             0.00046556,             0.00046556,             0.00046556
                    633,                0.43927,                0.46555,                0.80761,                 0.9095,                      1,                  0.995,                0.83183,                 0.6943,                0.43302,                0.87357,             0.00046537,             0.00046537,             0.00046537
                    634,                0.45811,                0.46698,                0.83139,                0.88473,                      1,                  0.995,                0.85264,                0.63109,                0.41589,                0.86694,             0.00046517,             0.00046517,             0.00046517
                    635,                0.46892,                0.46539,                0.82247,                0.88473,                      1,                  0.995,                0.85264,                0.63109,                0.41589,                0.86694,             0.00046498,             0.00046498,             0.00046498
                    636,                0.46833,                0.51955,                0.81704,                0.88389,                      1,                  0.995,                0.85431,                0.61052,                0.40128,                0.86752,             0.00046478,             0.00046478,             0.00046478
                    637,                0.45455,                0.49597,                0.82207,                0.88389,                      1,                  0.995,                0.85431,                0.61052,                0.40128,                0.86752,             0.00046459,             0.00046459,             0.00046459
                    638,                0.44037,                0.46915,                0.83762,                0.89379,                      1,                  0.995,                0.85544,                0.62381,                0.40737,                0.87121,              0.0004644,              0.0004644,              0.0004644
                    639,                0.44458,                0.53585,                0.83422,                0.89379,                      1,                  0.995,                0.85544,                0.62381,                0.40737,                0.87121,              0.0004642,              0.0004642,              0.0004642
                    640,                0.43498,                0.51641,                0.84011,                0.92887,                      1,                  0.995,                0.82443,                0.70495,                 0.4343,                0.88528,             0.00046401,             0.00046401,             0.00046401
                    641,                0.55085,                0.52192,                0.84265,                0.92887,                      1,                  0.995,                0.82443,                0.70495,                 0.4343,                0.88528,             0.00046381,             0.00046381,             0.00046381
                    642,                0.45872,                0.45515,                0.82969,                0.95067,                      1,                  0.995,                 0.7967,                0.75705,                0.44259,                0.89367,             0.00046362,             0.00046362,             0.00046362
                    643,                0.47143,                0.47787,                 0.8257,                0.95067,                      1,                  0.995,                 0.7967,                0.75705,                0.44259,                0.89367,             0.00046343,             0.00046343,             0.00046343
                    644,                0.52293,                0.52433,                 0.8422,                0.92959,                      1,                  0.995,                0.80785,                0.73202,                0.43918,                0.88717,             0.00046323,             0.00046323,             0.00046323
                    645,                0.51617,                0.53047,                0.82121,                0.92959,                      1,                  0.995,                0.80785,                0.73202,                0.43918,                0.88717,             0.00046304,             0.00046304,             0.00046304
                    646,                0.45841,                0.50282,                 0.8341,                 0.9105,                      1,                  0.995,                0.80531,                0.70151,                0.43522,                0.87809,             0.00046284,             0.00046284,             0.00046284
                    647,                0.46528,                0.49139,                0.82411,                 0.9105,                      1,                  0.995,                0.80531,                0.70151,                0.43522,                0.87809,             0.00046265,             0.00046265,             0.00046265
                    648,                 0.4678,                0.48148,                0.80918,                0.89916,                      1,                  0.995,                0.80288,                0.69028,                0.44744,                 0.8761,             0.00046246,             0.00046246,             0.00046246
                    649,                0.44398,                 0.5159,                0.81139,                0.89916,                      1,                  0.995,                0.80288,                0.69028,                0.44744,                 0.8761,             0.00046226,             0.00046226,             0.00046226
                    650,                0.46184,                0.48979,                0.82012,                0.90138,                      1,                  0.995,                0.82533,                0.67482,                0.42582,                0.87507,             0.00046207,             0.00046207,             0.00046207
                    651,                0.44961,                0.46903,                0.81786,                0.90138,                      1,                  0.995,                0.82533,                0.67482,                0.42582,                0.87507,             0.00046187,             0.00046187,             0.00046187
                    652,                0.44541,                0.48361,                0.82136,                0.90082,                      1,                  0.995,                0.82545,                0.63293,                0.40898,                0.87549,             0.00046168,             0.00046168,             0.00046168
                    653,                0.45464,                0.50776,                0.82289,                0.90082,                      1,                  0.995,                0.82545,                0.63293,                0.40898,                0.87549,             0.00046149,             0.00046149,             0.00046149
                    654,                 0.4744,                0.49353,                0.82816,                0.90847,                      1,                  0.995,                0.84039,                0.60774,                0.40877,                0.87505,             0.00046129,             0.00046129,             0.00046129
                    655,                0.46551,                0.49747,                0.81911,                0.90847,                      1,                  0.995,                0.84039,                0.60774,                0.40877,                0.87505,              0.0004611,              0.0004611,              0.0004611
                    656,                0.48952,                0.59437,                0.83598,                0.90486,                      1,                  0.995,                0.84673,                0.64536,                0.40777,                0.87696,              0.0004609,              0.0004609,              0.0004609
                    657,                 0.4373,                0.47564,                0.79576,                0.90486,                      1,                  0.995,                0.84673,                0.64536,                0.40777,                0.87696,             0.00046071,             0.00046071,             0.00046071
                    658,                0.44031,                0.49005,                0.80771,                0.89575,                      1,                  0.995,                0.80253,                0.69848,                0.42828,                0.87905,             0.00046052,             0.00046052,             0.00046052
                    659,                0.47736,                0.51544,                0.82194,                0.89575,                      1,                  0.995,                0.80253,                0.69848,                0.42828,                0.87905,             0.00046032,             0.00046032,             0.00046032
                    660,                0.45498,                0.47229,                0.79691,                0.89045,                      1,                  0.995,                 0.7812,                0.75634,                 0.4599,                 0.8823,             0.00046013,             0.00046013,             0.00046013
                    661,                0.45229,                0.47158,                 0.8068,                0.89045,                      1,                  0.995,                 0.7812,                0.75634,                 0.4599,                 0.8823,             0.00045993,             0.00045993,             0.00045993
                    662,                0.45205,                 0.4723,                0.80334,                0.89297,                      1,                  0.995,                0.81479,                0.75052,                0.45538,                 0.8819,             0.00045974,             0.00045974,             0.00045974
                    663,                0.45629,                0.49683,                0.84136,                0.89297,                      1,                  0.995,                0.81479,                0.75052,                0.45538,                 0.8819,             0.00045955,             0.00045955,             0.00045955
                    664,                0.45118,                0.46241,                 0.8252,                0.90578,                      1,                  0.995,                0.82197,                 0.6976,                0.44368,                0.87614,             0.00045935,             0.00045935,             0.00045935
                    665,                0.49588,                0.48021,                0.84041,                0.90578,                      1,                  0.995,                0.82197,                 0.6976,                0.44368,                0.87614,             0.00045916,             0.00045916,             0.00045916
